insitu_leq,gain_s,soundscape,monotonous,annoying,calm,uneventful,vibrant,chaotic,eventful,pleasant,fold_r,participant,masker,fold_m,class,site,site_index,citation,license,comments,gain_46dB,leq_at_gain_46dB,gain_47dB,leq_at_gain_47dB,gain_48dB,leq_at_gain_48dB,gain_49dB,leq_at_gain_49dB,gain_50dB,leq_at_gain_50dB,gain_51dB,leq_at_gain_51dB,gain_52dB,leq_at_gain_52dB,gain_53dB,leq_at_gain_53dB,gain_54dB,leq_at_gain_54dB,gain_55dB,leq_at_gain_55dB,gain_56dB,leq_at_gain_56dB,gain_57dB,leq_at_gain_57dB,gain_58dB,leq_at_gain_58dB,gain_59dB,leq_at_gain_59dB,gain_60dB,leq_at_gain_60dB,gain_61dB,leq_at_gain_61dB,gain_62dB,leq_at_gain_62dB,gain_63dB,leq_at_gain_63dB,gain_64dB,leq_at_gain_64dB,gain_65dB,leq_at_gain_65dB,gain_66dB,leq_at_gain_66dB,gain_67dB,leq_at_gain_67dB,gain_68dB,leq_at_gain_68dB,gain_69dB,leq_at_gain_69dB,gain_70dB,leq_at_gain_70dB,gain_71dB,leq_at_gain_71dB,gain_72dB,leq_at_gain_72dB,gain_73dB,leq_at_gain_73dB,gain_74dB,leq_at_gain_74dB,gain_75dB,leq_at_gain_75dB,gain_76dB,leq_at_gain_76dB,gain_77dB,leq_at_gain_77dB,gain_78dB,leq_at_gain_78dB,gain_79dB,leq_at_gain_79dB,gain_80dB,leq_at_gain_80dB,gain_81dB,leq_at_gain_81dB,gain_82dB,leq_at_gain_82dB,gain_83dB,leq_at_gain_83dB,Savg_m,Smax_m,Sargmax_m,S05_m,S10_m,S20_m,S30_m,S40_m,S50_m,S60_m,S70_m,S80_m,S90_m,S95_m,Navg_m,Nrmc_m,Nmax_m,Nargmax_m,N05_m,N10_m,N20_m,N30_m,N40_m,N50_m,N60_m,N70_m,N80_m,N90_m,N95_m,Favg_m,Fmax_m,Fargmax_m,F05_m,F10_m,F20_m,F30_m,F40_m,F50_m,F60_m,F70_m,F80_m,F90_m,F95_m,LAavg_m,LAmin_m,LAargmin_m,LAmax_m,LAargmax_m,LA05_m,LA10_m,LA20_m,LA30_m,LA40_m,LA50_m,LA60_m,LA70_m,LA80_m,LA90_m,LA95_m,LCavg_m,LCmin_m,LCargmin_m,LCmax_m,LCargmax_m,LC05_m,LC10_m,LC20_m,LC30_m,LC40_m,LC50_m,LC60_m,LC70_m,LC80_m,LC90_m,LC95_m,Ravg_m,Rmax_m,Rargmax_m,R05_m,R10_m,R20_m,R30_m,R40_m,R50_m,R60_m,R70_m,R80_m,R90_m,R95_m,Tgavg_m,Tavg_m,Tmax_m,Targmax_m,T05_m,T10_m,T20_m,T30_m,T40_m,T50_m,T60_m,T70_m,T80_m,T90_m,T95_m,M00005_0_m,M00006_3_m,M00008_0_m,M00010_0_m,M00012_5_m,M00016_0_m,M00020_0_m,M00025_0_m,M00031_5_m,M00040_0_m,M00050_0_m,M00063_0_m,M00080_0_m,M00100_0_m,M00125_0_m,M00160_0_m,M00200_0_m,M00250_0_m,M00315_0_m,M00400_0_m,M00500_0_m,M00630_0_m,M00800_0_m,M01000_0_m,M01250_0_m,M01600_0_m,M02000_0_m,M02500_0_m,M03150_0_m,M04000_0_m,M05000_0_m,M06300_0_m,M08000_0_m,M10000_0_m,M12500_0_m,M16000_0_m,M20000_0_m,smr,stimulus_index
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00041.wav,5,bird,Xeno-Canto,482274,"Ed Pandolfino, XC482274. Accessible at www.xeno-canto.org/482274.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Horned Lark,0.007441,46.05021,0.008891,47.070069,0.010332,48.033165,0.011933,49.014918,0.01378,50.06806,0.015674,51.039252,0.017781,52.022815,0.020128,53.019339,0.022739,54.003035,0.025668,55.005911,0.028924,56.000046,0.03285,57.076527,0.036856,58.052765,0.041352,59.033945,0.046399,60.019909,0.052059,61.008344,0.058408,62.000546,0.065536,62.994677,0.073531,63.988747,0.082508,64.987512,0.092576,65.98561,0.103873,66.984245,0.11655,67.984173,0.130774,68.982633,0.146731,69.982966,0.164655,70.984255,0.184742,71.984283,0.207299,72.985477,0.232607,73.986295,0.261009,74.98847,0.292892,75.989459,0.328635,76.990379,0.36879,77.991788,0.413819,78.99349,0.464347,79.994302,0.521051,80.99577,0.584697,81.997662,0.656117,82.999581,1.49,4.89,14.5,3.88,3.46,2.98,2.59,2.14,1.22,0.307,6.67e-05,7.1e-14,0.0,0.0,1.75,3.852809237,12.5,20.6,6.85,5.43,3.58,2.3,1.25,0.472,0.108,0.017,0.00707,2.5e-14,0.0,0.376,1.83,25.5,1.44,1.17,0.645,0.4,0.281,0.201,0.12,0.0738,0.0132,0.00733,0.00348,59.71,5.58,0.0116,71.18,20.6,65.85,64.63,62.33,59.98,57.4,53.04,40.28,18.96,13.0,6.01,5.96,57.9,4.16,0.0058,69.36,20.6,64.05,62.83,60.51,58.18,55.59,51.24,38.45,17.38,12.11,4.37,4.31,0.0415,0.307,14.6,0.137,0.117,0.0843,0.0574,0.0339,0.0141,0.00619,0.00474,0.0038,0.00301,0.00269,0.375,0.206,2.55,20.6,0.829,0.644,0.428,0.237,0.119,0.0449,0.00494,0.000729,0.000193,0.0,0.0,-70.27,-68.92,-70.79,-98.95,-92.47,-85.88,-78.94,-72.82,-66.69,-61.03,-56.05,-50.63,-46.23,-41.88,-37.67,-33.79,-30.87,-27.42,-24.09,-21.16,-3.16,-2.64,-2.19,0.37,-0.79,5.34,11.5,20.91,49.15,56.6,55.92,42.69,15.16,5.32,6.17,1.48,-0.12,6,41
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00042.wav,3,bird,Xeno-Canto,485841,"Stanislas Wroza, XC485841. Accessible at www.xeno-canto.org/485841.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Arctic Warbler,0.00398,46.071022,0.00471,47.03791,0.005451,47.973987,0.006276,48.935723,0.007186,49.90927,0.008202,50.911254,0.009491,52.063872,0.010656,52.988715,0.011961,53.930273,0.013641,55.009831,0.015302,55.975323,0.017431,57.078691,0.019538,58.052946,0.021922,59.035628,0.024597,60.023996,0.027598,61.013622,0.030965,62.007999,0.034744,63.004667,0.038983,64.000142,0.04374,64.99948,0.049077,65.998434,0.055065,66.999514,0.061784,67.999975,0.069323,68.998145,0.077781,69.998784,0.087272,70.998756,0.097921,71.999637,0.109869,72.998572,0.123275,73.999991,0.138317,74.999978,0.155194,75.998519,0.174131,76.998934,0.195378,78.000127,0.219217,79.00046,0.245966,80.000714,0.275978,81.000672,0.309653,82.000422,0.347436,82.999096,1.97,4.47,5.76,3.9,3.44,2.92,2.78,2.69,2.59,2.35,0.863,0.132,0.00153,6.5e-06,2.14,4.029867905,9.59,15.9,7.09,6.21,4.76,3.54,1.93,0.562,0.224,0.114,0.0633,0.0403,0.0301,0.101,0.334,25.3,0.278,0.211,0.169,0.136,0.106,0.0803,0.0579,0.0417,0.0274,0.0147,0.00903,57.89,5.78,0.0116,66.32,15.9,63.98,63.0,61.67,59.27,53.21,47.42,41.83,34.16,25.67,18.95,14.72,56.1,4.32,0.453,64.53,15.9,62.19,61.21,59.87,57.48,51.41,45.6,40.03,32.35,23.84,17.2,13.17,0.0527,0.194,15.9,0.16,0.143,0.119,0.0893,0.0559,0.0127,0.00585,0.00474,0.00412,0.00344,0.00301,0.154,0.106,0.799,11.0,0.358,0.264,0.181,0.137,0.0999,0.0667,0.0373,0.0142,0.00475,0.00112,6.41e-05,-70.04,-68.69,-70.56,-99.56,-92.81,-86.15,-78.58,-72.66,-66.38,-60.63,-55.5,-50.76,-45.5,-41.29,-37.56,-33.24,-30.39,-27.17,-23.69,-20.81,-18.72,-16.07,-14.1,-2.85,0.78,3.19,0.36,34.17,49.72,56.04,50.51,36.6,16.44,5.54,-3.01,-4.69,-5.67,3,42
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00043.wav,5,bird,Xeno-Canto,489739,"Gabriel Leite, XC489739. Accessible at www.xeno-canto.org/489739.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Large-footed Finch,0.006874,45.943776,0.008329,47.030425,0.009699,47.987993,0.011316,48.985538,0.013074,50.057896,0.014882,51.051423,0.016881,52.034191,0.019111,53.020253,0.021594,54.008673,0.024366,55.007567,0.027461,56.000665,0.030925,56.997975,0.035102,58.058822,0.039386,59.038391,0.044191,60.024341,0.049583,61.012425,0.055634,62.001924,0.062422,62.993358,0.070038,63.988261,0.078584,64.983858,0.088173,65.980346,0.098932,66.977414,0.111003,67.974477,0.124548,68.974747,0.139745,69.973789,0.156797,70.974056,0.175929,71.974748,0.197395,72.974248,0.221481,73.975103,0.248506,74.976347,0.278828,75.978127,0.31285,76.979931,0.351024,77.982198,0.393855,78.984784,0.441913,79.98777,0.495834,80.99087,0.556335,81.993853,0.624218,82.995892,2.15,4.69,19.8,3.77,3.42,2.77,2.46,2.15,1.72,1.58,1.55,1.53,1.51,1.5,1.79,4.098977843,14.4,29.0,7.6,5.44,2.91,1.77,0.886,0.495,0.398,0.36,0.326,0.26,0.226,0.112,0.582,4.53,0.341,0.211,0.155,0.126,0.105,0.0838,0.0687,0.0548,0.0408,0.0247,0.0153,58.93,21.66,5.03,72.39,29.1,67.01,63.94,59.12,54.42,49.39,44.45,38.71,32.12,26.8,24.05,23.45,57.11,20.49,5.03,70.57,29.1,65.17,62.13,57.29,52.61,47.59,42.65,36.92,30.4,25.38,22.95,22.36,0.0165,0.11,8.79,0.0634,0.0385,0.0152,0.012,0.0107,0.0099,0.00906,0.00822,0.00744,0.00637,0.00571,0.459,0.327,2.7,2.3,1.24,0.974,0.65,0.428,0.23,0.0554,0.0295,0.0206,0.0148,0.00912,0.00641,-69.98,-68.64,-70.51,-100.04,-93.08,-86.36,-78.88,-73.03,-66.47,-60.53,-55.49,-49.96,-45.54,-41.36,-37.91,-33.07,-30.18,-26.93,-23.74,-20.86,-18.78,-16.19,-14.0,8.92,18.19,17.78,18.23,37.01,48.08,54.72,51.78,53.98,41.94,20.99,24.92,6.46,8.27,-3,43
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00044.wav,1,bird,Xeno-Canto,503057,"Richard E. Webster, XC503057. Accessible at www.xeno-canto.org/503057.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Brown-crested Flycatcher,0.005079,46.041656,0.006051,47.074814,0.007031,48.019629,0.00811,49.017901,0.009351,50.062502,0.010628,51.035692,0.012051,52.017141,0.013633,53.007601,0.015397,54.000944,0.017362,54.99677,0.019558,56.000202,0.022008,56.99748,0.024745,57.994509,0.027808,58.996426,0.031314,60.015287,0.035135,61.006872,0.039422,62.004102,0.044232,62.998351,0.049629,63.996358,0.055685,64.994967,0.06248,65.992823,0.070103,66.994181,0.078657,67.995292,0.088255,68.995725,0.099023,69.99646,0.111106,70.997036,0.124663,72.000128,0.139874,73.000533,0.156941,74.002188,0.176091,75.003663,0.197578,76.004442,0.221686,77.00551,0.248735,78.006397,0.279086,79.007363,0.313139,80.007917,0.351348,81.008409,0.394219,82.009339,0.442321,83.010338,2.02,4.3,19.0,2.63,2.36,2.22,2.14,2.06,1.99,1.93,1.86,1.78,1.69,1.57,2.29,3.373026582,9.04,2.62,5.6,4.73,3.91,3.2,2.48,1.77,1.27,0.921,0.682,0.425,0.289,0.215,0.477,6.61,0.401,0.325,0.286,0.251,0.23,0.205,0.187,0.173,0.152,0.115,0.0759,54.11,13.69,0.221,64.53,3.69,60.02,58.33,55.96,54.26,52.76,50.95,48.96,46.67,43.63,38.03,32.55,52.63,12.86,0.0232,63.01,3.69,58.5,56.82,54.5,52.81,51.32,49.5,47.51,45.22,42.18,36.64,31.02,0.0438,0.363,4.84,0.142,0.1,0.0692,0.0518,0.0376,0.0251,0.0178,0.0118,0.00799,0.00594,0.00495,0.291,0.276,1.62,2.19,0.813,0.645,0.437,0.326,0.258,0.203,0.151,0.11,0.074,0.0371,0.0193,-69.93,-68.58,-70.45,-100.2,-93.44,-86.77,-79.16,-72.78,-66.51,-60.52,-55.64,-50.33,-45.56,-41.65,-37.48,-33.37,-30.34,-27.12,-23.91,-21.1,-12.95,1.73,0.46,7.07,16.17,40.61,49.48,51.6,40.41,29.32,27.61,18.31,26.16,20.75,18.05,-0.48,-5.06,0,44
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00045.wav,5,bird,Xeno-Canto,505573,"Guy Kirwan, XC505573. Accessible at www.xeno-canto.org/505573.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Asian Glossy Starling,0.001848,45.930145,0.002231,47.035896,0.002589,48.020143,0.003012,49.081787,0.003434,50.042363,0.003897,51.032256,0.004414,52.019891,0.004987,53.011224,0.005628,54.007962,0.006343,55.003647,0.007138,56.008126,0.008061,57.035763,0.009044,58.011866,0.010148,58.999688,0.011386,59.994169,0.012775,60.988749,0.014334,61.982529,0.016083,62.979806,0.018045,63.980025,0.020247,64.980489,0.022718,65.9801,0.02549,66.978114,0.0286,67.979281,0.03209,68.980699,0.036006,69.981466,0.040399,70.982779,0.045328,71.98462,0.050859,72.9836,0.057065,73.985041,0.064028,74.984935,0.07184,75.985663,0.080606,76.987044,0.090442,77.987908,0.101477,78.988815,0.113859,79.991436,0.127752,80.991845,0.14334,81.993996,0.160831,82.994404,2.56,3.19,17.5,2.92,2.86,2.78,2.71,2.65,2.58,2.5,2.41,2.34,2.23,2.14,4.31,4.899249015,9.71,7.85,7.03,6.54,5.86,5.36,4.8,4.27,3.83,3.36,2.86,1.98,1.38,0.077,0.186,10.0,0.139,0.118,0.109,0.089,0.0786,0.0667,0.0635,0.0585,0.0525,0.0432,0.039,54.55,36.53,15.2,62.88,7.86,59.1,58.05,56.78,55.68,54.38,53.05,51.62,50.38,48.88,46.42,44.67,52.81,34.85,15.2,61.17,7.86,57.35,56.31,55.04,53.95,52.63,51.33,49.9,48.65,47.15,44.72,42.96,0.0119,0.0365,28.8,0.0204,0.0176,0.0148,0.0132,0.0122,0.0112,0.0101,0.00926,0.00833,0.00707,0.00614,0.387,0.382,1.36,21.4,0.808,0.698,0.57,0.482,0.403,0.344,0.287,0.233,0.178,0.11,0.0741,-69.87,-68.52,-70.39,-100.5,-93.62,-86.92,-79.04,-72.7,-66.85,-60.93,-55.65,-50.59,-45.64,-41.54,-37.67,-33.34,-30.26,-27.12,-23.78,-21.01,-18.82,-16.14,-14.06,17.36,21.56,23.64,30.22,42.15,51.82,48.7,44.58,37.76,32.34,29.0,17.63,6.69,-4.84,0,45
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00046.wav,2,bird,Xeno-Canto,509271,"Stijn Baeten, XC509271. Accessible at www.xeno-canto.org/509271.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Pheasant Cuckoo,0.012224,45.944931,0.014812,47.031716,0.017242,47.986745,0.020121,48.986715,0.023251,50.081913,0.026474,51.041211,0.030026,52.036271,0.034003,53.024494,0.038419,54.016077,0.043354,55.009436,0.048863,56.006508,0.055628,57.096302,0.062416,58.05648,0.070032,59.034929,0.078577,60.023729,0.088165,61.01011,0.098922,61.999884,0.110993,62.993535,0.124536,63.987036,0.139731,64.9855,0.156781,65.982356,0.175911,66.977638,0.197376,67.976902,0.221459,68.975936,0.248481,69.974875,0.278801,70.974916,0.312819,71.976972,0.350989,72.976275,0.393816,73.977068,0.441869,74.977662,0.495785,75.980012,0.55628,76.981927,0.624157,77.984156,0.700316,78.986485,0.785767,79.989727,0.881645,80.992656,0.989222,81.995685,1.109925,82.997639,1.86,3.18,0.821,2.43,2.27,2.14,2.04,1.96,1.87,1.79,1.73,1.64,1.54,1.27,1.71,4.110125375,10.1,21.0,8.19,6.81,3.0,1.11,0.488,0.367,0.3,0.255,0.215,0.166,0.135,0.121,0.386,8.0,0.324,0.29,0.242,0.181,0.129,0.0855,0.0527,0.0275,0.0144,0.0084,0.00578,57.58,11.23,0.0232,68.51,1.57,64.95,63.62,60.1,55.13,39.39,27.69,24.3,22.68,21.4,20.26,19.41,56.26,9.92,0.0232,67.13,1.57,63.62,62.31,58.77,53.81,38.08,26.41,22.82,21.37,20.15,19.08,18.24,0.0103,0.0641,17.3,0.0293,0.0226,0.0159,0.0106,0.00748,0.00637,0.00572,0.00516,0.00467,0.00414,0.00381,0.524,0.488,3.0,1.61,2.16,1.48,0.924,0.478,0.265,0.174,0.113,0.0703,0.0463,0.0266,0.0172,-70.12,-68.77,-70.64,-99.81,-93.31,-86.72,-78.95,-72.41,-65.7,-60.44,-55.65,-50.38,-45.49,-41.78,-37.65,-33.38,-30.44,-27.15,-23.76,-20.88,-0.12,4.06,5.38,6.13,15.26,42.87,57.43,18.0,17.75,26.84,25.37,29.28,33.39,18.66,20.11,-0.01,0.65,0,46
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00047.wav,1,bird,Xeno-Canto,518767,"Bruce Lagerquist, XC518767. Accessible at www.xeno-canto.org/518767.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Trumpeter Swan,0.007539,45.952942,0.009127,47.041103,0.010619,47.992327,0.012373,49.025837,0.014287,50.075065,0.016256,51.054567,0.018456,52.035577,0.020884,53.021278,0.023609,54.019933,0.026633,55.012656,0.030021,56.008466,0.03382,57.011218,0.038409,58.078577,0.043095,59.062538,0.048354,60.044446,0.054254,61.034324,0.060874,62.025301,0.068301,63.016835,0.076635,64.010488,0.085986,65.007556,0.096478,66.002911,0.10825,66.999856,0.121459,67.998353,0.136279,68.996849,0.152907,69.994917,0.171565,70.994566,0.192499,71.993751,0.215987,72.992906,0.242342,73.992615,0.271912,74.992785,0.30509,75.993102,0.342317,76.993376,0.384086,77.993908,0.430952,78.995311,0.483536,79.996008,0.542536,80.997384,0.608735,81.998177,0.683012,82.998888,1.27,1.8,24.4,1.57,1.46,1.37,1.32,1.29,1.26,1.23,1.19,1.15,1.1,1.07,5.1,7.347458909,22.7,4.28,12.0,10.3,8.0,6.01,4.87,3.98,3.33,2.76,2.24,1.55,1.15,0.238,0.779,2.81,0.576,0.499,0.403,0.31,0.202,0.151,0.132,0.117,0.102,0.0841,0.0747,58.04,20.78,0.0522,70.41,4.3,64.17,62.28,59.62,57.75,55.58,53.19,51.17,48.82,46.08,41.64,37.57,58.59,22.08,0.0522,70.82,4.3,64.89,62.83,60.2,58.38,56.36,53.92,51.9,49.48,46.69,42.18,38.35,0.0213,0.121,15.9,0.0402,0.033,0.0266,0.0233,0.0211,0.019,0.017,0.0153,0.0132,0.0108,0.00923,0.645,0.63,2.39,1.46,1.66,1.41,1.11,0.845,0.617,0.463,0.345,0.259,0.181,0.0923,0.05,-69.89,-68.54,-70.41,-99.9,-93.26,-86.63,-78.6,-72.34,-65.9,-60.28,-54.78,-47.94,-36.0,-22.65,-11.22,1.31,10.39,20.24,25.37,44.88,45.9,37.73,53.28,50.13,46.54,42.84,46.91,48.63,46.74,40.03,30.98,20.79,13.52,5.71,1.62,0.45,-2.47,-6,47
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00048.wav,1,bird,Xeno-Canto,518843,"John Howes , XC518843. Accessible at www.xeno-canto.org/518843.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Asian Koel,0.009386,46.064581,0.010981,46.905725,0.013246,48.067231,0.01539,49.089082,0.016176,50.09389,0.020087,51.010623,0.020676,51.918938,0.023927,53.080209,0.026836,54.007108,0.030195,55.016996,0.033801,55.90103,0.038594,56.998194,0.04334,57.970167,0.049415,59.081215,0.054871,60.050208,0.062223,61.049197,0.069779,62.038826,0.078268,63.028353,0.087761,64.023157,0.097576,65.008864,0.110403,66.013854,0.123828,67.010796,0.138938,68.009473,0.155939,69.006428,0.173518,69.999435,0.19643,71.004285,0.220471,72.003154,0.247531,73.002046,0.277804,74.002358,0.308563,74.997278,0.349971,76.001505,0.394223,77.048785,0.43941,78.001201,0.492806,79.000921,0.548712,79.996843,0.620414,81.000851,0.696202,82.000751,0.850514,83.000547,2.38,3.28,25.3,3.09,3.03,2.94,2.84,2.68,2.45,2.11,1.96,1.85,1.68,1.58,2.19,5.610195483,17.1,18.8,9.97,7.95,3.92,1.44,0.505,0.327,0.286,0.255,0.224,0.186,0.163,0.0572,0.185,23.1,0.163,0.145,0.103,0.0705,0.0524,0.0412,0.0307,0.0196,0.0129,0.00822,0.00582,62.18,18.11,2.63,74.22,18.8,70.02,67.63,61.41,54.91,48.3,40.93,32.91,24.57,22.24,20.83,19.64,61.36,16.62,0.296,73.29,18.8,69.25,66.89,60.82,54.25,47.78,40.31,32.26,23.37,20.81,19.33,18.12,0.0177,0.0947,22.1,0.0585,0.0489,0.0325,0.0191,0.0109,0.00708,0.006,0.00528,0.00468,0.00415,0.00376,0.367,0.317,2.56,21.9,1.53,1.17,0.582,0.217,0.0843,0.0552,0.0429,0.0335,0.0257,0.0166,0.0113,-70.04,-68.7,-70.56,-99.97,-93.15,-86.47,-78.87,-72.57,-66.24,-60.55,-55.72,-49.61,-44.52,-40.91,-37.25,-32.89,-30.01,-27.07,-23.63,-21.03,0.56,7.66,16.03,42.04,58.96,59.21,11.85,23.71,26.44,33.02,34.1,31.13,29.24,29.04,24.74,16.88,-0.39,3,48
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00049.wav,2,bird,Xeno-Canto,537855,"Sathyan Meppayur, XC537855. Accessible at www.xeno-canto.org/537855.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Greater Racket-tailed Drongo,0.00214,46.056397,0.002542,47.061562,0.002951,48.034956,0.003399,49.011898,0.003917,50.059893,0.004447,51.029304,0.005042,52.017562,0.005703,53.011864,0.006436,53.997519,0.007257,55.006952,0.008171,56.001496,0.009193,57.000824,0.010333,58.000638,0.011611,59.000863,0.013062,60.016478,0.014656,61.009355,0.016444,62.004176,0.018451,63.003249,0.020702,64.001589,0.023228,65.001213,0.026063,65.999851,0.029243,67.000271,0.032811,68.001002,0.036814,69.003913,0.041306,70.005779,0.046346,71.007288,0.052002,72.00849,0.058347,73.01029,0.065466,74.011835,0.073454,75.013129,0.082417,76.014244,0.092473,77.015709,0.103757,78.016739,0.116417,79.017447,0.130622,80.017315,0.14656,81.017925,0.164443,82.018584,0.184508,83.01916,2.58,4.15,14.8,3.14,2.98,2.82,2.73,2.63,2.55,2.48,2.41,2.33,2.22,2.11,4.2,4.999933196,10.7,27.3,7.53,6.78,5.85,5.29,4.8,4.26,3.71,3.14,2.42,1.31,0.838,0.131,0.262,27.1,0.212,0.196,0.179,0.163,0.145,0.129,0.116,0.101,0.0863,0.0746,0.0522,54.88,33.09,17.4,64.23,20.9,60.26,59.08,56.93,55.06,53.73,52.37,51.1,49.68,47.61,43.76,40.95,53.2,31.49,17.4,62.48,20.9,58.56,57.44,55.26,53.38,52.06,50.66,49.38,47.97,45.99,42.13,39.29,0.0114,0.0406,6.54,0.0196,0.0172,0.0147,0.0133,0.0122,0.0111,0.00985,0.0086,0.00732,0.00566,0.00467,0.293,0.282,1.3,29.2,0.806,0.665,0.481,0.36,0.265,0.195,0.145,0.107,0.0737,0.0433,0.0254,-69.89,-68.54,-70.41,-100.16,-93.4,-86.73,-78.68,-72.77,-66.57,-60.95,-55.89,-50.54,-45.59,-41.7,-37.9,-33.56,-30.52,-27.02,-23.95,-21.05,-7.92,6.56,17.9,28.93,25.24,29.98,44.37,46.41,50.43,49.92,41.86,38.79,33.56,27.23,14.37,3.11,-2.15,0,49
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00050.wav,5,bird,Xeno-Canto,545465,"Paul Marvin, XC545465. Accessible at www.xeno-canto.org/545465.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Say's Phoebe,0.001106,45.959037,0.001334,47.065909,0.00155,48.040582,0.0018,49.087747,0.00205,50.067283,0.00233,51.02978,0.002638,52.019814,0.002984,53.015285,0.003366,54.012027,0.003793,55.004413,0.004273,56.011988,0.004826,57.037381,0.005415,58.020504,0.006075,59.004121,0.006816,59.99586,0.007648,60.990459,0.008581,61.985513,0.009629,62.983798,0.010803,63.982307,0.012122,64.981848,0.013601,65.980128,0.01526,66.979925,0.017122,67.981808,0.019211,68.981953,0.021556,69.981741,0.024186,70.98313,0.027137,71.984198,0.030448,72.984586,0.034163,73.985044,0.038332,74.986349,0.043009,75.987382,0.048257,76.98818,0.054145,77.989372,0.060752,78.990732,0.068165,79.992116,0.076482,80.992809,0.085814,81.993739,0.096285,82.994453,2.12,3.76,13.6,3.35,3.18,2.83,2.57,2.3,2.17,2.07,1.95,1.78,0.52,0.069,1.76,2.929807447,6.42,0.544,5.06,4.57,3.59,2.64,1.61,0.894,0.625,0.437,0.265,0.109,0.0558,0.0968,0.145,17.6,0.129,0.119,0.112,0.108,0.104,0.0999,0.0962,0.0919,0.0843,0.0733,0.0598,52.44,17.37,0.0755,61.39,0.673,58.63,57.4,55.4,52.98,50.33,47.57,43.93,39.35,35.24,30.22,27.58,50.79,15.62,0.0755,59.76,0.673,56.97,55.75,53.74,51.32,48.67,45.91,42.26,37.66,33.57,28.48,25.83,0.0132,0.12,3.49,0.0427,0.0311,0.0193,0.0133,0.00995,0.008,0.00674,0.00568,0.00461,0.00345,0.00282,0.732,0.691,2.46,26.0,2.19,2.01,1.51,0.75,0.489,0.36,0.266,0.192,0.13,0.0621,0.0199,-69.9,-68.56,-70.43,-100.11,-93.68,-87.11,-78.98,-72.64,-66.14,-60.75,-55.94,-50.47,-45.39,-41.57,-37.49,-33.38,-30.29,-27.14,-23.9,-21.0,-17.92,-11.49,-9.7,-8.32,-6.47,-4.72,10.85,49.07,49.73,29.05,27.44,14.89,-0.42,2.18,-2.29,-3.66,-8.62,-3,50
